0003+380,J0005+38,J0005+3820,00:05:57.175400, 38:20:15.1488700
1524-136,J1526-13,J1526-1351,15:26:59.444500,-13:51:00.1350000
1532+016,J1534+01,J1534+0131,15:34:52.453667, 01:31:04.2067200
1535+004,J1538+00,J1538+0019,15:38:15.962800, 00:19:05.2910000
1538+149,J1540+14,J1540+1447,15:40:49.491512, 14:47:45.8848530
1540-077,J1543-07,J1543-0757,15:43:01.700500,-07:57:06.6590000
1543+005,J1546+00,J1546+0026,15:46:09.531700, 00:26:24.6450000
1546+027,J1549+02,J1549+0237,15:49:29.436834, 02:37:01.1636260
1547+215,J1549+21,J1549+2125,15:49:49.023600, 21:25:38.8560000
1547+507,J1549+50,J1549+5038,15:49:17.468573, 50:38:05.7881060
1548+056,J1550+05,J1550+0527,15:50:35.269238, 05:27:10.4484040
1540-828,J1550-82,J1550-8258,15:50:59.143391,-82:58:06.8437900
1551+130,J1553+12,J1553+1256,15:53:32.698500, 12:56:51.6640000
1550-269,J1554-27,J1554-2704,15:54:02.000000,-27:04:34.2000000
1553+202,J1556+20,J1556+2004,15:56:10.018100, 20:04:20.4520000
1549-790,J1556-79,J1556-7914,15:56:58.869736,-79:14:04.2814380
1555+001,J1557-00,J1557-0001,15:57:51.433956,-00:01:50.4136120
1555-140,J1558-14,J1558-1409,15:58:21.949526,-14:09:59.0707740
1557+032,J1559+03,J1559+0304,15:59:30.972622, 03:04:48.2571450
1600+335,J1602+33,J1602+3326,16:02:07.263484, 33:26:53.0725670
1602+014,J1604+01,J1604+0117,16:04:45.291700, 01:17:51.2220000
1600-445,J1604-44,J1604-4441,16:04:31.024660,-44:41:31.9088820
1602-174,J1605-17,J1605-1734,16:05:02.192600,-17:34:14.4060000
1604+315,J1606+31,J1606+3124,16:06:08.518900, 31:24:46.4360000
1604-333,J1607-33,J1607-3331,16:07:34.762371,-33:31:08.9134320
1606+106,J1608+10,J1608+1029,16:08:46.203178, 10:29:07.7758980
1607+268,CTD93,J1609+2641,16:09:13.320853, 26:41:29.0378000
1611+343,J1613+34,J1613+3412,16:13:41.064262, 34:12:47.9089160
1614+051,J1616+04,J1616+0459,16:16:37.556808, 04:59:32.7367710
1615+029,J1617+02,J1617+0246,16:17:49.914700, 02:46:43.0950000
1610-771,J1617-77,J1617-7717,16:17:49.276264,-77:17:18.4677240
1616+063,J1619+06,J1619+0613,16:19:03.687677, 06:13:02.2437560
1621-115,J1623-11,J1623-1140,16:23:59.517000,-11:40:43.7900000
1619-680,J1624-68,J1624-6809,16:24:18.437075,-68:09:12.4983060
1624+416,J1625+41,J1625+4134,16:25:57.669731, 41:34:40.6291770
1622-253,J1625-25,J1625-2527,16:25:46.891621,-25:27:38.3263890
1622-310,J1625-31,J1625-3108,16:25:55.438100,-31:08:08.3410000
1622-297,J1626-29,J1626-2951,16:26:06.020872,-29:51:26.9712070
1629+680,J1629+67,J1629+6757,16:29:51.844000, 67:57:14.9480000
1637+826,J1632+82,J1632+8232,16:32:32.012600, 82:32:16.4040000
1634+628,J1634+62,J1634+6245,16:34:33.802900, 62:45:35.9030000
1633+38,1633+382,J1635+3808,16:35:15.492982, 38:08:04.5004720
1636+473,J1637+47,J1637+4717,16:37:45.136200, 47:17:33.8010000
1637+574,J1638+57,J1638+5720,16:38:13.456324, 57:20:23.9788860
1637+626,J1638+62,J1638+6234,16:38:28.205800, 62:34:44.3180000
1654+866,J1639+86,J1639+8631,16:39:25.118400, 86:31:53.1940000
1638+124,J1640+12,J1640+1220,16:40:47.934200, 12:20:02.1260000
1638+398,J1640+39,J1640+3946,16:40:29.632784, 39:46:46.0284500
1641+399,3C345,J1642+3948,16:42:58.809900, 39:48:36.9930000
1642+690,J1642+68,J1642+6856,16:42:07.848568, 68:56:39.7561840
1643-223,J1646-22,J1646-2227,16:46:04.733500,-22:27:59.9030000
1647-296,J1650-29,J1650-2943,16:50:39.544182,-29:43:46.9553180
1648+015,J1651+01,J1651+0129,16:51:03.661800, 01:29:23.4760000
1652+398,DA426,J1653+3945,16:53:52.216709, 39:45:36.6091420
1656+571,J1657+57,J1657+5705,16:57:20.760000, 57:05:53.7000000
1656+053,J1658+05,J1658+0515,16:58:33.447338, 05:15:16.4443000
1655+077,J1658+07,J1658+0741,16:58:09.011471, 07:41:27.5404990
1656+348,J1658+34,J1658+3443,16:58:01.419193, 34:43:28.4020960
1656+477,J1658+47,J1658+4737,16:58:02.779594, 47:37:49.2311520
1657-261,J1700-26,J1700-2610,17:00:53.154030,-26:10:51.7248730
1657-298,J1701-29,J1701-2954,17:01:09.759900,-29:54:39.2290000
1705+018,J1707+01,J1707+0148,17:07:34.415264, 01:48:45.6994130
1705+456,J1707+45,J1707+4536,17:07:17.753319, 45:36:10.5518350
1706-174,J1709-17,J1709-1728,17:09:34.345371,-17:28:53.3646200
1709+460,J1710+46,J1710+4601,17:10:44.051600, 46:01:29.5880000
1709-281,J1712-28,J1712-2809,17:12:57.005500,-28:09:33.0560000
1711-251,J1714-25,J1714-2514,17:14:47.827000,-25:14:35.1000000
1714+219,J1716+21,J1716+2152,17:16:11.190400, 21:52:13.6530000
1716+686,J1716+68,J1716+6836,17:16:13.947500, 68:36:38.7060000
1717+178,J1719+17,J1719+1745,17:19:13.048481, 17:45:06.4368090
1719+356,1719+357,J1721+3542,17:21:09.489300, 35:42:16.0440000
1718-649,J1723-65,J1723-6500,17:23:41.029758,-65:00:36.6148870
1726+455,J1727+45,J1727+4530,17:27:27.650826, 45:30:39.7312390
1725+044,J1728+04,J1728+0427,17:28:24.952738, 04:27:04.9134640
1725+123,J1728+12,J1728+1215,17:28:07.050700, 12:15:39.4630000
1727+502,J1728+50,J1728+5013,17:28:18.623917, 50:13:10.4697780
1730-130,J1733-13,J1733-1304,17:33:02.705774,-13:04:49.5479510
1732+094,J1734+09,J1734+0926,17:34:58.381500, 09:26:58.2610000
1732+389,J1734+38,J1734+3857,17:34:20.578545, 38:57:51.4427910
1734+508,J1735+50,J1735+5049,17:35:49.005192, 50:49:11.5655060
1734+063,J1737+06,J1737+0621,17:37:13.729800, 06:21:03.5280000
1733-565,J1737-56,J1737-5634,17:37:35.770466,-56:34:03.1558680
1738+476,J1739+47,J1739+4737,17:39:57.129082, 47:37:58.3612250
1738+499,J1739+49,J1739+4955,17:39:27.390551, 49:55:03.3683220
1739+522,J1740+52,J1740+5211,17:40:36.977863, 52:11:43.4072760
1741-038,J1743-03,J1743-0350,17:43:58.856133,-03:50:04.6165550
1741-312,J1744-31,J1744-3116,17:44:23.582900,-31:16:35.9740000
1740-517,J1744-51,J1744-5144,17:44:25.450600,-51:44:43.7923510
1743+173,J1745+17,J1745+1720,17:45:35.208176, 17:20:01.4233440
1745+624,J1746+62,J1746+6226,17:46:14.034152, 62:26:54.7381440
1746+470,J1747+46,J1747+4658,17:47:26.647303, 46:58:50.9262280
1749+701,J1748+70,J1748+7005,17:48:32.840195, 70:05:50.7686460
1749+096,J1751+09,J1751+0939,17:51:32.818573, 09:39:00.7283980
,,J1751-2523,17:51:51.265100,-25:23:59.8030000
1748-253,J1751-25,J1751-2524,17:51:51.262917,-25:24:00.0598460
1751+288,J1753+28,J1753+2848,17:53:42.473644, 28:48:04.9389510
1751+441,J1753+44,J1753+4409,17:53:22.647924, 44:09:45.6858370
1756+237,J1759+23,J1759+2343,17:59:00.352700, 23:43:46.9740000
1758+388,J1800+38,J1800+3848,18:00:24.765369, 38:48:30.6973550
1803+784,J1800+78,J1800+7828,18:00:45.683956, 78:28:04.0181560
1759+138,J1801+13,J1801+1351,18:01:38.899100, 13:51:23.7500000
1800+440,J1801+44,J1801+4404,18:01:32.314869, 44:04:21.9002230
1758-651,J1803-65,J1803-6507,18:03:23.496569,-65:07:36.7607080
1801+010,J1804+01,J1804+0101,18:04:15.980000, 01:01:31.9240000
1802+110,J1805+11,J1805+1101,18:05:06.445800, 11:01:31.6420000
1807+698,3C371,J1806+6949,18:06:50.680664, 69:49:28.1082940
1806+456,J1808+45,J1808+4542,18:08:21.885958, 45:42:20.8662260
1806-458,J1809-45,J1809-4552,18:09:57.871883,-45:52:41.0144540
1808-209,J1811-20,J1811-2055,18:11:06.800000,-20:55:03.4440000
1810-068,J1812-06,J1812-0648,18:12:50.900800,-06:48:24.7120000
1815-553,J1819-55,J1819-5521,18:19:45.399506,-55:21:20.7457540
1814-637,J1819-63,J1819-6345,18:19:35.002220,-63:45:48.1907620
1817-098,J1820-09,J1820-0947,18:20:38.107100,-09:47:17.0710000
1817-254,J1820-25,J1820-2528,18:20:57.850784,-25:28:12.5850410
1820+397,J1821+39,J1821+3945,18:21:59.699100, 39:45:59.5020000
1819-096,J1822-09,J1822-0938,18:22:28.704200,-09:38:56.8350000
1819-131,J1822-13,J1822-1309,18:22:10.903000,-13:09:44.2300000
1826+796,J1823+79,J1823+7938,18:23:14.108849, 79:38:49.0020750
1821+107,J1824+10,J1824+1044,18:24:02.855257, 10:44:23.7735540
1823+568,J1824+56,J1824+5651,18:24:07.068388, 56:51:01.4905190
1828+487,J1829+48,J1829+4844,18:29:31.738800, 48:44:46.9710000
1827-360,J1830-36,J1830-3602,18:30:58.882900,-36:02:30.1320000
1830+285,J1832+28,J1832+2833,18:32:50.185642, 28:33:35.9550700
1829-106,J1832-10,J1832-1035,18:32:20.843700,-10:35:11.3000000
1830-211,J1833-21,J1833-2103,18:33:39.930000,-21:03:40.7690000
1831-126,J1834-12,J1834-1237,18:34:19.216500,-12:37:40.9450000
1829-718,J1835-71,J1835-7149,18:35:37.204288,-71:49:58.2199970
1831-711,J1837-71,J1837-7108,18:37:28.714903,-71:08:43.5549130
1842+681,J1842+68,J1842+6809,18:42:33.641647, 68:09:25.2277010
1845+797,3C390.3,J1842+7946,18:42:08.989952, 79:46:17.1276660
1843+356,J1845+35,J1845+3541,18:45:35.104900, 35:41:16.6240000
1843+400,J1845+40,J1845+4007,18:45:11.123300, 40:07:51.5010000
1849+670,J1849+67,J1849+6705,18:49:16.072269, 67:05:41.6799660
1848+283,J1850+28,J1850+2825,18:50:27.590100, 28:25:13.1200000
1856+73,1856+736,J1854+7351,18:54:57.299953, 73:51:19.9071980
1857+129,J1859+12,J1859+1259,18:59:23.397200, 12:59:11.9210000
1901+319,3C395,J1902+3159,19:02:55.938896, 31:59:41.7016180
1859-235,J1902-23,J1902-2329,19:02:49.252500,-23:29:52.0840000
1908-201,J1911-20,J1911-2006,19:11:09.652865,-20:06:55.1086430
1903-802,J1912-80,J1912-8010,19:12:40.019085,-80:10:05.9466570
1920+154,J1922+15,J1922+1530,19:22:34.671000, 15:30:09.9800000
1920-211,J1923-21,J1923-2104,19:23:32.189804,-21:04:33.3329540
1922+155,J1924+15,J1924+1540,19:24:39.428000, 15:40:43.8900000
1922+333,J1924+33,J1924+3329,19:24:17.475700, 33:29:29.4840000
1921-293,J1924-29,J1924-2914,19:24:51.055946,-29:14:30.1206860
1923+210,J1925+21,J1925+2106,19:25:59.605373, 21:06:26.1619190
1926+611,J1927+61,J1927+6117,19:27:30.426600, 61:17:32.6890000
1928+738,J1927+73,J1927+7358,19:27:48.495197, 73:58:01.5696510
1926+087,J1928+08,J1928+0848,19:28:40.855610, 08:48:48.4156720
1925-610,J1930-60,J1930-6056,19:30:06.160002,-60:56:09.1844320
1929+226,J1931+22,J1931+2243,19:31:24.916782, 22:43:31.2587280
1932+204,J1935+20,J1935+2031,19:35:10.472906, 20:31:54.1533810
1933-400,J1937-39,J1937-3958,19:37:16.217337,-39:58:01.5525980
1937-101,J1939-10,J1939-1002,19:39:57.256546,-10:02:41.5190010
1936-155,J1939-15,J1939-1525,19:39:26.657724,-15:25:43.0578960
1934-638,J1939-63,J1939-6342,19:39:25.026194,-63:42:45.6254730
1935-692,J1940-69,J1940-6907,19:40:25.528210,-69:07:56.9718090
1939+103,J1941+10,J1941+1026,19:41:56.045300, 10:26:48.4830000
1938-155,J1941-15,J1941-1524,19:41:15.028900,-15:24:31.3090000
1936-623,J1941-62,J1941-6211,19:41:21.768389,-62:11:21.0555590
1943+228,J1946+23,J1946+2300,19:46:06.251888, 23:00:04.4111040
1947+079,J1950+08,J1950+0807,19:50:05.540300, 08:07:13.9810000
1951+355,J1953+35,J1953+3537,19:53:30.875734, 35:37:59.3601040
1954+513,J1955+51,J1955+5131,19:55:42.738281, 51:31:48.5459400
1950-613,J1955-61,J1955-6115,19:55:10.770328,-61:15:19.1397040
1953-077,J1956-07,J1956-0736,19:56:11.091000,-07:36:54.5670000
1953-325,J1956-32,J1956-3225,19:56:59.485800,-32:25:46.2770000
1955+335,J1957+33,J1957+3338,19:57:40.549988, 33:38:27.9443890
1954-388,J1957-38,J1957-3845,19:57:59.819248,-38:45:06.3561940
1958-179,J2000-17,J2000-1748,20:00:57.090439,-17:48:57.6723020
2000-330,J2003-32,J2003-3251,20:03:24.116251,-32:51:45.1320570
2007+777,J2005+77,J2005+7752,20:05:30.998493, 77:52:43.2473220
2005+642,J2006+64,J2006+6424,20:06:17.694550, 64:24:45.4179150
2005+403,J2007+40,J2007+4029,20:07:44.944817, 40:29:48.6039310
2004-447,J2007-44,J2007-4434,20:07:55.188000,-44:34:43.1020000
2007+520,J2008+52,J2008+5213,20:08:56.418000, 52:13:31.9590000
2007+249,J2009+25,J2009+2505,20:09:25.107700, 25:05:47.5480000
2010+723,J2009+72,J2009+7229,20:09:52.301500, 72:29:19.3590000
2005-489,J2009-48,J2009-4849,20:09:25.390694,-48:49:53.7205920
2011-067,J2011-06,J2011-0644,20:11:14.215857,-06:44:03.5554960
2008-159,J2011-15,J2011-1546,20:11:15.710922,-15:46:40.2532080
2013+340,J2015+34,J2015+3410,20:15:28.809000, 34:10:39.2900000
2017+74,2017+743,J2017+7440,20:17:13.079284, 74:40:47.9997290
2018+231,J2021+23,J2021+2318,20:21:03.476100, 23:18:35.6720000
2021+614,J2022+61,J2022+6136,20:22:06.681668, 61:36:58.8047030
2023+760,J2022+76,J2022+7611,20:22:35.550400, 76:11:26.4680000
2021+317,J2023+31,J2023+3153,20:23:19.017345, 31:53:02.3056950
2022+542,J2023+54,J2023+5427,20:23:55.833000, 54:27:35.7890000
2022+031,J2025+03,J2025+0316,20:25:09.626900, 03:16:44.4200000
2023+33,2023+335,J2025+3343,20:25:10.842154, 33:43:00.2139330
2029+121,J2031+12,J2031+1219,20:31:54.994270, 12:19:41.3405270
2030+547,J2031+54,J2031+5455,20:31:47.958549, 54:55:03.1407050
2032+107,J2035+10,J2035+1056,20:35:22.330200, 10:56:06.6360000
2031+187,2033+187,J2035+1857,20:35:33.980400, 18:57:05.3510000
2032-350,J2035-34,J2035-3454,20:35:47.809100,-34:54:08.9250000
2037+511,3C418,J2038+5119,20:38:37.034748, 51:19:12.6623900
2037-253,J2040-25,J2040-2507,20:40:08.772867,-25:07:46.6626930
2044-027,J2047-02,J2047-0236,20:47:10.351400,-02:36:22.1520000
2044-168,J2047-16,J2047-1639,20:47:19.660000,-16:39:05.8500000
2046+429,J2048+43,J2048+4310,20:48:19.496000, 43:10:42.0700000
2047+098,J2049+10,J2049+1003,20:49:45.864000, 10:03:14.3580000
2047+039,J2050+04,J2050+0407,20:50:06.238900, 04:07:48.8360000
2048+312,CL4,J2050+3127,20:50:51.131489, 31:27:27.3740080
2051+745,J2051+74,J2051+7441,20:51:33.734509, 74:41:40.4980240
2050+364,J2052+36,J2052+3635,20:52:52.049900, 36:35:35.3090000
2052-474,J2056-47,J2056-4714,20:56:16.359840,-47:14:47.6278690
2055+507,2055+508,J2057+5058,20:57:19.999400, 50:58:16.2210000
2054-377,J2057-37,J2057-3734,20:57:41.604210,-37:34:02.9908900
2059+034,J2101+03,J2101+0341,21:01:38.834187, 03:41:31.3209170
2058-297,J2101-29,J2101-2933,21:01:01.654900,-29:33:27.7490000
2058-425,J2101-42,J2101-4219,21:01:59.114208,-42:19:16.1616170
2100+468,J2102+47,J2102+4702,21:02:17.056467, 47:02:16.2474140
2104+763,J2104+76,J2104+7633,21:04:08.942800, 76:33:01.1290000
2059-786,J2105-78,J2105-7825,21:05:44.961449,-78:25:34.5467190
2105+420,J2107+42,J2107+4214,21:07:01.593000, 42:14:10.1860000
2106-413,J2109-41,J2109-4110,21:09:33.188568,-41:10:20.6051520
2111-259,J2114-25,J2114-2541,21:14:40.040400,-25:41:48.8350000
2110-352,J2114-35,J2114-3502,21:14:03.342500,-35:02:35.6320000
2113+293,J2115+29,J2115+2933,21:15:29.413450, 29:33:38.3667870
2109-811,J2116-80,J2116-8053,21:16:30.845852,-80:53:55.2234920
2115-305,J2118-30,J2118-3019,21:18:10.597551,-30:19:11.6096190
2121+053,J2123+05,J2123+0535,21:23:44.517380, 05:35:22.0932880
2126-158,J2129-15,J2129-1538,21:29:12.175891,-15:38:41.0404400
2126-185,J2129-18,J2129-1821,21:29:21.420900,-18:21:22.9170000
2128+048,J2130+05,J2130+0502,21:30:32.877392, 05:02:17.4719850
2128-123,J2131-12,J2131-1207,21:31:35.261738,-12:07:04.7957760
2128-208,J2131-20,J2131-2036,21:31:01.486600,-20:36:56.3760000
2131-021,J2134-01,J2134-0153,21:34:10.309596,-01:53:17.2384930
2134+00,2134+004,J2136+0041,21:36:38.586323, 00:41:54.2140310
2135-209,J2137-20,J2137-2042,21:37:50.001800,-20:42:31.7510000
2135-248,J2138-24,J2138-2439,21:38:37.180900,-24:39:54.5920000
2136+141,J2139+14,J2139+1423,21:39:01.309271, 14:23:35.9923060
2140-048,J2142-04,J2142-0437,21:42:36.899400,-04:37:43.5890000
2143-156,J2146-15,J2146-1525,21:46:22.979326,-15:25:43.8848800
2144+092,J2147+09,J2147+0929,21:47:10.162964, 09:29:46.6725120
2142-758,J2147-75,J2147-7536,21:47:12.730386,-75:36:13.2252920
2145+067,J2148+06,J2148+0657,21:48:05.458671, 06:57:38.6042710
2146+608,J2148+61,J2148+6107,21:48:16.007000, 61:07:05.8700000
2146-133,J2149-13,J2149-1304,21:49:28.652500,-13:04:25.1610000
2147+145,J2150+14,J2150+1449,21:50:23.601600, 14:49:47.9080000
2149+056,J2151+05,J2151+0552,21:51:37.875492, 05:52:12.9547310
2149+069,J2151+07,J2151+0709,21:51:31.997100, 07:09:26.4650000
2149-30,2149-306,J2151-3027,21:51:55.523991,-30:27:53.6975750
2150+173,J2152+17,J2152+1734,21:52:24.819387, 17:34:37.7949980
2149-287,J2152-28,J2152-2828,21:52:03.735200,-28:28:28.2180000
2146-783,J2152-78,J2152-7807,21:52:03.154432,-78:07:06.6397110
2154+482,J2156+48,J2156+4830,21:56:37.906400, 48:30:27.5900000
2152-699,J2157-69,J2157-6941,21:57:05.980607,-69:41:23.6858840
2155-152,J2158-15,J2158-1501,21:58:06.281886,-15:01:09.3273250
2155-304,J2158-30,J2158-3013,21:58:52.064922,-30:13:32.1155320
2200+420,BLLAC,J2202+4216,22:02:43.291374, 42:16:39.9798430
VR422201,,J2202+4216,22:02:43.291374, 42:16:39.9798430
2201+315,J2203+31,J2203+3145,22:03:14.975781, 31:45:38.2698940
2201+624,J2203+62,J2203+6240,22:03:20.962300, 62:40:34.2710000
2203-188,J2206-18,J2206-1835,22:06:10.415000,-18:35:38.7620000
2204-540,J2207-53,J2207-5346,22:07:43.733288,-53:46:33.8200870
2210+016,J2212+01,J2212+0152,22:12:37.977000, 01:52:51.1510000
2209+236,J2212+23,J2212+2355,22:12:05.966296, 23:55:40.5434530
2210-257,J2213-25,J2213-2529,22:13:02.497950,-25:29:30.0799520
2211-388,J2214-38,J2214-3835,22:14:38.569069,-38:35:45.0047680
2214+350,J2216+35,J2216+3518,22:16:20.011500, 35:18:14.2870000
2215+020,J2217+02,J2217+0220,22:17:48.240700, 02:20:10.7450000
2216-038,J2218-03,J2218-0335,22:18:52.037724,-03:35:36.8791730
2216-281,J2219-27,J2219-2756,22:19:40.942000,-27:56:26.8600000
2223-052,3C446,J2225-0457,22:25:47.259285,-04:57:01.3901730
2227-088,J2229-08,J2229-0832,22:29:40.084324,-08:32:54.4348450
2229+695,J2230+69,J2230+6946,22:30:36.469700, 69:46:28.0768240
2227-399,J2230-39,J2230-3942,22:30:40.278606,-39:42:52.0672650
2229+539,J2231+54,J2231+5409,22:31:19.022000, 54:09:35.9400000
2230+114,CTA102,J2232+1143,22:32:36.408897, 11:43:50.9043010
2232-488,J2235-48,J2235-4835,22:35:13.236585,-48:35:58.7940940
2234+282,J2236+28,J2236+2828,22:36:22.470860, 28:28:57.4133340
2233-148,J2236-14,J2236-1433,22:36:34.087116,-14:33:22.1887070
2239+096,J2241+09,J2241+0953,22:41:49.717300, 09:53:52.4380000
2240-260,J2243-25,J2243-2544,22:43:26.364700,-25:44:26.9970000
2243-123,J2246-12,J2246-1206,22:46:18.231964,-12:06:51.2772900
2245-328,J2248-32,J2248-3235,22:48:38.685741,-32:35:52.1871990
2247+140,J2250+14,J2250+1419,22:50:25.540000, 14:19:50.6000000
2248+712,J2250+71,J2250+7129,22:50:32.587000, 71:29:19.0600000
2249+185,J2251+18,J2251+1848,22:51:34.738600, 18:48:40.1450000
2251+158,3C454.3,J2253+1608,22:53:57.747900, 16:08:53.5630000
2251+244,J2254+24,J2254+2445,22:54:09.000000, 24:45:19.0000000
2252+129,J2255+13,J2255+1313,22:55:03.729000, 13:13:33.0100000
2253+417,J2255+42,J2255+4202,22:55:36.707836, 42:02:52.5325240
2252-089,2252-090,J2255-0844,22:55:04.239797,-08:44:04.0213270
2254+024,J2257+02,J2257+0243,22:57:17.563080, 02:43:17.5121330
2254+074,J2257+07,J2257+0743,22:57:17.303106, 07:43:12.3030770
2255-282,J2258-27,J2258-2758,22:58:05.962887,-27:58:21.2560690
2259-375,J2302-37,J2302-3718,23:02:23.888868,-37:18:06.8388290
2300-307,J2303-30,J2303-3030,23:03:05.821080,-30:30:11.4699870
2305-418,J2307-41,J2307-4132,23:07:54.335800,-41:32:42.8120000
2309+090,J2312+09,J2312+0919,23:12:28.121000, 09:19:29.4830000
2312-319,J2314-31,J2314-3138,23:14:48.500626,-31:38:39.5271570
2311-452,J2314-44,J2314-4455,23:14:09.382840,-44:55:49.2363090
2314+038,J2316+04,J2316+0405,23:16:35.209800, 04:05:18.1480000
2318+049,J2320+05,J2320+0513,23:20:44.856606, 05:13:49.9528200
2319+272,J2321+27,J2321+2732,23:21:59.862225, 27:32:46.4437100
2318-166,J2321-16,J2321-1623,23:21:01.958900,-16:23:05.1870000
2320+506,J2322+50,J2322+5057,23:22:25.982147, 50:57:51.9638750
2320-035,J2323-03,J2323-0317,23:23:31.953743,-03:17:05.0231530
2323+435,J2325+43,J2325+4346,23:25:42.126000, 43:46:58.2300000
2322-123,J2325-12,J2325-1207,23:25:19.773000,-12:07:27.0910000
2323-407,J2326-40,J2326-4027,23:26:34.140900,-40:27:15.1590000
2325-150,J2327-14,J2327-1447,23:27:47.964222,-14:47:55.7493020
2326-477,J2329-47,J2329-4730,23:29:17.704372,-47:30:19.1147020
2328+107,J2330+11,J2330+1100,23:30:40.852234, 11:00:18.7099990
2329-162,J2331-15,J2331-1556,23:31:38.652431,-15:56:57.0082470
2329-384,J2331-38,J2331-3811,23:31:59.476135,-38:11:47.6499210
2331-240,J2333-23,J2333-2343,23:33:55.237835,-23:43:40.6576730
2333-528,J2336-52,J2336-5236,23:36:12.144590,-52:36:21.9504070
2335-027,J2337-02,J2337-0230,23:37:57.339066,-02:30:57.6286540
2337-334,J2339-33,J2339-3310,23:39:54.539800,-33:10:16.8330000
2338+132,J2340+13,J2340+1333,23:40:33.225000, 13:33:00.9100000
2337+264,J2340+26,J2340+2641,23:40:29.029375, 26:41:56.8036500
2339-353,J2341-35,J2341-3506,23:41:45.891000,-35:06:22.1300000
2341+535,J2343+53,J2343+5348,23:43:48.397300, 53:48:40.7910000
2343+656,2343+657,J2345+6557,23:45:34.021800, 65:57:18.4130000
2344+09,2344+092,J2346+0930,23:46:36.838551, 09:30:45.5153240
2345-167,J2348-16,J2348-1631,23:48:02.608524,-16:31:12.0215510
2348+643,J2350+64,J2350+6440,23:50:54.917600, 64:40:17.8300000
2351+456,J2354+45,J2354+4553,23:54:21.680262, 45:53:04.2366660
2351-154,J2354-15,J2354-1513,23:54:30.195185,-15:13:11.2123110
2352+495,J2355+49,J2355+4950,23:55:09.458127, 49:50:08.3402610
2353-686,J2356-68,J2356-6820,23:56:00.681588,-68:20:03.4713900
2354-117,J2357-11,J2357-1125,23:57:31.205800,-11:25:39.3090000
2355-534,J2357-53,J2357-5311,23:57:53.266125,-53:11:13.6890750
2355-106,J2358-10,J2358-1020,23:58:10.882409,-10:20:08.6108470
2357+385,J2359+38,J2359+3851,23:59:34.277000, 38:51:17.9200000
